t_s,ch1_cmd,ch2_cmd,ch3_cmd,ch4_cmd,ch5_cmd,ch6_cmd,ch7_cmd,ch8_cmd,ch1_applied,ch2_applied,ch3_applied,ch4_applied,ch5_applied,ch6_applied,ch7_applied,ch8_applied
0.400063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.410022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.420059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.430023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.440059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.450053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.460065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.47005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.480067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.490022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.50006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.510027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.520061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.530019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.54006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.55002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.560061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.570015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.58006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.590016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.600059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.610028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.620059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.630017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.64006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.65002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.66006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.67002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.68006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.690034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.700062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.710026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.720059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.730016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.740068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.75002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.760063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.770022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.780063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.79004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.800063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.810021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.820059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.83004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.840059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.850024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.860065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.870021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.880066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.890022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.900065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.910033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.920062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.930033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.940065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.950017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.960067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.970014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.980061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.990026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.00006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.01003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.02006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.03002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.04007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.05002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.06007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.07003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.08007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.09002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.10006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.11002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.13003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.14006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.15002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.16007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.17002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.18006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.19004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.20006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.21002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.22006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.23004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.24006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.25002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.26006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.27002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.28007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.29003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.30007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.31003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.32006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.33003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.34006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.35001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.36006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.37002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.38007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.39002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.40007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.41003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.42006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.43002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.44006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.45002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.46006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.47002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.48006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.51002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.53002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.54006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.55001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.57002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.58006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.59002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.60006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.61002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.62006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.63004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.64006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.65002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.66006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.67002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.68006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.70006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.71002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.72006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.73002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.74006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.75001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.76006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.77001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.79003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.80006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.81002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.82006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.83002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.84006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.85003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.86006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.87002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.88006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.89001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.90006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.91003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.92007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.93002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.94006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.95003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.96006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.97002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.98006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.99004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.00006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.01002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.02006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.03003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.04006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.05003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.06006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.07003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.08006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.09002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.10006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.11004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.12006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.13004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.14006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.15003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.16007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.17002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.18006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.19003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.20006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.21002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.22006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.23002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.24006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.25002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.26006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.27001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.28006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.29002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.30006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.31002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.32007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.33002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.34007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.35002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.36006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.37003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.38006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.39002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.40006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.41002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.42012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.4202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.42027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
