t_s,ch1_cmd,ch2_cmd,ch3_cmd,ch4_cmd,ch5_cmd,ch6_cmd,ch7_cmd,ch8_cmd,ch1_applied,ch2_applied,ch3_applied,ch4_applied,ch5_applied,ch6_applied,ch7_applied,ch8_applied
0.360062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.370059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.38007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.390059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.400061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.410063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.420064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.430061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.440066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.45006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.460064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.470058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.480069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.490059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.500067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.51007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.520064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.53006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.540074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.550067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.560067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.570026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.580065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.590064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.600076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.610068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.620062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.630067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.640074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.650061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.660064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.670067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.680063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.690062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.700062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.710064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.720067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.730062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.740063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.750056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.760056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.770062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.780061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.790067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.80007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.810059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.82007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.830063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.840067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.850064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.86006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.870059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.880061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.890074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.900068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.910064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.920063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.930058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.940063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.95006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.960058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.970058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.980063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.990057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.00007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.01006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.02001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.03006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.04006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.05006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.06007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.07006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.08006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.09006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.10006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.11006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.13006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.14006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.15002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.16006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.17006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.18006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.19006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.20003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.21006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.22006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.23006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.24006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.25002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.26006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.27006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.28007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.29006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.30007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.31006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.32007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.33006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.34006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.35006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.36006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.37006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.38006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.39007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.40006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.41007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.42007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.43006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.44006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.45006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.46007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.47006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.48008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.51006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.53006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.54006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.55007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.56007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.57006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.58006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.59006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.60006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.61006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.62007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.63006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.64006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.65002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.66006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.67006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.68006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.70007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.71006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.72007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.73006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.74006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.75006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.76006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.77006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.79006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.80006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.81006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.82006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.83007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.84007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.85006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.86007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.87006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.88007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.89006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.90006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.91006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.92006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.93006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.94006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.95007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.96007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.97007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.98006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.99006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.00007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.01006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.02006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.03006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.04007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.05006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.06006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.07003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.08006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.09006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.10006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.11007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.12006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.13006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.14006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.15006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.16006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.17007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.18006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.19006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.20006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.21006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.22006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.23006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.24006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.25006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.26007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.27006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.28006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.29006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.30006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.31006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.32006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.33006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.34007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.35006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.36006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.37006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.38007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.39006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.40002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.41006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.42006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.43006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.44006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.45006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.46006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.47006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.48006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.49006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.50006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.51006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.52007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.53002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.54007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.55006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.57006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.58007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.59007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.60006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.61006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.62006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.63006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.64006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.65007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.66007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.67006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.68006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.69006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.70006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.71006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.72006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.73002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.74006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.75006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.76006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.77006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.78006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.79006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.80006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.81006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.82006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.83006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.84006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.85006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.86006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.87007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.88006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.89006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.90006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.91006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.92007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.93006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.94006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.95006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.96006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.97006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.98006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.99006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.00006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.01007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.02006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.03006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.04006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.05006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.06006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.07006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.08006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.09006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.10006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.11006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.12006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.13006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.14006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.15006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.16006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.17002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.18007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.19006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.20006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.21006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.22006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.23006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.24006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.25006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.26006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.27006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.28006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.29006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.30006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.31006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.32006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.33006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.34006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.35007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.36006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.37006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.38006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.39006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.40006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.41006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.42002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.43006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.44006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.45001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.46006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.47006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.48006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.49006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.50006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.51006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.52006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.53007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.54007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.55006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.57006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.58007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.59006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.60006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.61006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.62003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.63006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.64007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.65006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.66007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.67006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.68006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.69007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.70007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.71007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
